10203520,9789579009584,全民英檢(中級)必考字彙,Rick Crooks,None,None,知英文化,2002/09/12,420
10203521,9789575516161,波赫斯詩文集,波赫斯,None,張系國等,桂冠,1994/04/10,200
10203523,9789867806000,爸爸媽媽錯在哪裡？,陳山原,None,None,高富,2002/09/04,230
10203524,9789574679171,想你想你想念你,時月,None,None,訂情花坊,2002/08/21,185
10203530,9789574679843,相公，請多指教,古靈,None,None,希代,2002/08/21,190
10203556,9789861109053,她消失的瞬間（全）,かずはしとも,None,None,東立,2002/09/16,80
10203641,9789867869173,工作室規劃書,黃佩懿,None,None,麥浩斯,2002/10/10,380
10203670,9789578693500,生命的遊戲：奧修禪卡手冊,奧修,None,謙達那,奧修,2002/09/01,320
10203672,9789867892638,北京娃娃：17歲女生的放浪青春告白,林嘉芙,None,None,商周出版,2002/09/21,240
10203673,9789867892706,體內小訪客：性、懷孕、分娩的生命科學,大衛‧班布里基,None,楊育明，林丹卉,商周出版,2002/09/21,320
10203674,9789867883117,十八個博士@史丹佛,劉威麟,None,None,寶瓶文化,2002/09/11,240
10203677,9789576935299,理情行為治療,亞伯‧艾里斯，凱瑟琳‧麥克賴瑞,None,劉小菁,張老師文化,2002/09/11,220
10203678,9789571337531,改變世界的地圖,賽門‧溫契斯特,None,蔡佩君,時報出版,2002/09/21,320
10203679,9789579009591,全民英檢【中級】必考字彙(附2片CD-ROM，6片CD),Rick Crooks,None,None,知英文化,2002/09/05,680
10203683,9789576183652,瀟灑奔放的加菲貓,戴維斯,None,None,雙大,2002/08/30,100
10203684,9789576183676,昂首闊步的加菲貓,戴維斯,None,None,雙大,2002/08/30,100
10203685,9789576183683,目眩神迷的加菲貓,戴維斯,None,None,雙大,2002/08/30,100
10203688,9863047813   ,空手小霸王小日向海流(7),馬場康誌,None,None,尖端,2002/08/30,110
10203690,9789576183614,新文化初級日本語I-中譯‧解答,文化日本語專門學校,None,None,大新書局,1900/01/01,350
10203691,9789574501137,鐵道員(附2VCD),淺田次郎,None,賴振南,小知堂,2002/09/12,259
10203692,9789867975508,氣的樂章：氣與經絡的科學解釋，中醫與人體的和諧之舞,王唯工,None,None,大塊文化,2009/01/26,300
10203693,9789864170364,愛上層樓,劉炯朗,None,None,天下文化,2002/08/30,200
10203695,9789867890160,究竟之旅－與聖僧玄奘的千年對話,理察‧伯恩斯坦,None,陳玲瓏,馬可孛羅,2002/09/21,450
10203697,9789575101046,李敖語錄1說我這個人,李敖,None,None,李敖出版社,2002/09/18,200
10203699,9789576964626,不可思議的人體,竹內均,None,江秋玲,新自然主義,2002/09/06,180
