10206647,162,本商品單次購買10本8折144元
10206648,162,本商品單次購買10本8折144元
10206650,76,None
10206652,90,None
10206653,100,None
10206654,76,None
10207094,134,本商品單次購買10本8折119元
10207098,50,本商品單次購買10本8折45元
10207222,270,本商品單次購買10本8折240元
10207223,180,本商品單次購買10本85折170元
10207224,180,本商品單次購買10本85折170元
10207239,162,本商品單次購買10本85折153元
10207240,162,本商品單次購買10本85折153元
10207272,162,本商品單次購買10本8折144元
10207273,76,None
10207276,380,本商品單次購買10本9折360元
10207277,270,本商品單次購買10本85折255元
10207279,270,本商品單次購買10本8折240元
10207280,153,本商品單次購買10本8折136元
10207601,449,本商品單次購買10本85折424元
10207602,135,本商品單次購買10本8折120元
10207604,162,本商品單次購買10本8折144元
10207605,162,本商品單次購買10本8折144元
10207606,162,本商品單次購買10本8折144元
10207607,171,本商品單次購買10本8折152元
10207608,162,本商品單次購買10本8折144元
10207609,162,本商品單次購買10本8折144元
10207641,209,本商品單次購買10本9折198元
10207642,266,本商品單次購買10本9折252元
10207643,1034,本商品單次購買10本85折977元
10207646,225,本商品單次購買10本85折213元
10207650,180,本商品單次購買10本8折160元
10207706,760,本商品單次購買30本9折720元
10207758,180,本商品單次購買10本8折160元
10207759,179,本商品單次購買10本8折159元
10207760,179,本商品單次購買10本8折159元
10207764,225,本商品單次購買10本85折213元
10207765,252,本商品單次購買10本8折224元
10207767,234,本商品單次購買10本8折208元
10208196,315,本商品單次購買10本8折280元
10208198,324,本商品單次購買10本8折288元
10208202,270,本商品單次購買10本8折240元
10208203,76,None
10208204,95,None
10208205,76,None
10208206,90,None
10208207,76,None
10208208,95,None
10208209,95,None
10208210,105,None
10208211,90,None
10208271,135,本商品單次購買10本8折120元
10208273,144,本商品單次購買10本8折128元
10208276,252,本商品單次購買10本8折224元
10208462,225,本商品單次購買10本85折213元
10208463,684,本商品單次購買10本8折608元
10208465,198,本商品單次購買10本8折176元
10208523,360,本商品單次購買10本8折320元
10208524,405,本商品單次購買10本8折360元
10208525,225,本商品單次購買10本8折200元
10208526,270,本商品單次購買10本8折240元
10208528,180,本商品單次購買10本8折160元
10208529,162,本商品單次購買10本8折144元
10208530,134,本商品單次購買10本8折119元
10208531,216,本商品單次購買10本8折192元
10208532,270,本商品單次購買10本8折240元
10208534,162,本商品單次購買10本8折144元
10208535,532,本商品單次購買30本9折504元
10208536,252,本商品單次購買10本85折238元
10208538,225,本商品單次購買10本8折200元
10208543,216,None
10208544,198,本商品單次購買10本8折176元
10208546,89,本商品單次購買10本8折79元
10208547,89,本商品單次購買10本8折79元
10208549,171,本商品單次購買10本8折152元
10208550,171,本商品單次購買10本8折152元
10208551,270,本商品單次購買10本85折255元
10208552,324,本商品單次購買10本85折306元
10208554,135,本商品單次購買10本85折128元
10208555,135,本商品單次購買10本85折128元
10208556,135,本商品單次購買10本85折128元
10208557,135,本商品單次購買10本85折128元
10208558,135,本商品單次購買10本85折128元
10208559,162,本商品單次購買10本85折153元
10208560,162,本商品單次購買10本85折153元
10208561,162,本商品單次購買10本85折153元
10208562,504,本商品單次購買10本85折476元
10208563,720,本商品單次購買10本85折680元
10208567,405,本商品單次購買10本8折360元
10208568,162,本商品單次購買10本8折144元
10208569,162,本商品單次購買10本8折144元
10208570,162,本商品單次購買10本8折144元
10208571,95,2021/12/10
10208572,108,本商品單次購買10本8折96元
10208576,234,None
10208577,180,None
10208578,495,本商品單次購買10本8折440元
10208580,89,本商品單次購買10本8折79元
10208582,162,本商品單次購買10本8折144元
10208583,171,本商品單次購買10本8折152元
10208584,171,本商品單次購買10本8折152元
10208587,135,本商品單次購買10本85折128元
10208588,135,本商品單次購買10本85折128元
10208589,135,本商品單次購買10本85折128元
10208590,135,本商品單次購買10本85折128元
10208591,135,本商品單次購買10本85折128元
10208592,135,本商品單次購買10本85折128元
10208593,135,本商品單次購買10本85折128元
10208594,135,本商品單次購買10本85折128元
10208595,135,本商品單次購買10本85折128元
10208596,162,本商品單次購買10本85折153元
10208602,162,本商品單次購買10本8折144元
10208603,162,本商品單次購買10本8折144元
10208605,252,本商品單次購買10本8折224元
10208606,225,本商品單次購買10本8折200元
10208607,225,本商品單次購買10本8折200元
10208608,158,2021/12/17
10208609,198,本商品單次購買10本8折176元
10208610,171,None
10208611,135,None
10208612,174,2021/11/30
10208613,142,2021/11/30
10208614,166,2021/11/30
10208618,152,本商品單次購買10本8折135元
10208619,152,本商品單次購買10本8折135元
10208623,162,本商品單次購買10本8折144元
10208624,162,本商品單次購買10本8折144元
10208625,162,本商品單次購買10本8折144元
10208630,162,本商品單次購買10本85折153元
10208698,135,本商品單次購買10本8折120元
10208699,86,本商品單次購買10本8折76元
10208700,86,本商品單次購買10本8折76元
10208701,86,本商品單次購買10本8折76元
10208702,45,本商品單次購買10本8折40元
10208703,252,本商品單次購買10本8折224元
10208704,162,本商品單次購買10本8折144元
10208705,118,None
10208706,134,None
10208707,378,本商品單次購買10本8折336元
10208710,284,2021/12/12
10208711,111,None
10208717,252,本商品單次購買10本8折224元
10208719,252,本商品單次購買10本8折224元
10208720,306,本商品單次購買10本8折272元
10208735,126,本商品單次購買10本8折112元
10208737,162,本商品單次購買10本8折144元
10208738,86,本商品單次購買10本8折76元
10208739,86,本商品單次購買10本8折76元
10208740,86,本商品單次購買10本8折76元
10208741,89,本商品單次購買10本8折79元
10208742,89,本商品單次購買10本8折79元
10208743,198,None
10208744,134,本商品單次購買10本8折119元
10208749,221,None
10208775,86,本商品單次購買10本8折76元
10208776,162,本商品單次購買10本8折144元
10208777,144,本商品單次購買10本8折128元
10208778,167,本商品單次購買10本8折148元
10208779,171,本商品單次購買10本8折152元
10208864,269,本商品單次購買10本8折239元
10208925,99,本商品單次購買10本8折88元
10208926,108,本商品單次購買10本8折96元
10208983,405,本商品單次購買10本8折360元
10208984,252,本商品單次購買10本8折224元
10209088,224,本商品單次購買10本8折199元
10209090,71,本商品單次購買10本8折63元
10209095,234,本商品單次購買10本8折208元
10209097,225,本商品單次購買10本8折200元
10209257,135,本商品單次購買10本85折128元
10209554,234,本商品單次購買10本8折208元
10209555,180,本商品單次購買10本8折160元
10209556,162,本商品單次購買10本8折144元
10209557,207,本商品單次購買10本8折184元
10209596,225,本商品單次購買10本8折200元
10209733,111,2021/12/08
10209734,229,2021/12/08
10209735,198,2021/12/08
10209736,243,本商品單次購買10本8折216元
10209769,198,本商品單次購買10本8折176元
10209777,225,本商品單次購買10本85折213元
10209778,45,本商品單次購買10本85折43元
10209779,315,本商品單次購買10本85折298元
10209785,162,本商品單次購買10本85折153元
10209786,162,本商品單次購買10本85折153元
10209788,225,本商品單次購買10本85折213元
10209790,522,本商品單次購買10本8折464元
10209796,216,本商品單次購買10本85折204元
10209799,179,本商品單次購買10本85折169元
10209800,144,本商品單次購買10本8折128元
10209806,171,本商品單次購買10本85折162元
10209810,216,本商品單次購買10本8折192元
10209811,79,本商品單次購買10本8折70元
10209814,522,本商品單次購買10本8折464元
10209815,162,本商品單次購買10本8折144元
10209817,540,本商品單次購買10本85折510元
10209818,423,本商品單次購買10本85折400元
10209819,360,本商品單次購買10本85折340元
10209821,378,本商品單次購買10本85折357元
10209822,540,本商品單次購買10本85折510元
10209826,270,本商品單次購買10本8折240元
10209827,180,本商品單次購買10本8折160元
10209828,162,本商品單次購買10本8折144元
10210137,238,本商品單次購買10本9折225元
10210139,270,本商品單次購買10本8折240元
10210140,252,本商品單次購買10本8折224元
10210141,428,None
10210143,428,None
10210145,371,None
10210147,399,None
10210154,950,本商品單次購買10本85折850元
10210159,360,本商品單次購買10本8折320元
10210160,153,本商品單次購買10本85折145元
10210161,252,本商品單次購買10本8折224元
10210168,270,本商品單次購買10本8折240元
10210469,180,本商品單次購買10本8折160元
10210470,162,本商品單次購買10本8折144元
10210626,288,本商品單次購買10本8折256元
10210627,108,本商品單次購買10本8折96元
10210628,144,本商品單次購買10本8折128元
10210629,180,本商品單次購買10本8折160元
10210675,315,本商品單次購買10本8折280元
10210676,306,本商品單次購買10本8折272元
10210677,225,本商品單次購買10本8折200元
10210678,252,本商品單次購買10本8折224元
10210689,216,本商品單次購買10本8折192元
10210690,252,本商品單次購買10本8折224元
10210838,224,本商品單次購買10本8折199元
10210839,95,None
10210840,76,None
10210841,95,None
10210845,153,本商品單次購買10本85折145元
10210924,216,本商品單次購買10本85折204元
10210925,252,本商品單次購買10本85折238元
10210926,198,本商品單次購買10本8折176元
10210928,89,本商品單次購買10本8折79元
10210931,162,本商品單次購買10本8折144元
10210932,162,本商品單次購買10本8折144元
10211136,135,本商品單次購買10本8折120元
10211137,270,本商品單次購買10本8折240元
10211199,158,2021/12/27
10211200,306,本商品單次購買10本8折272元
10211286,180,本商品單次購買10本85折170元
10211289,55,2021/12/07
10211297,108,本商品單次購買10本8折96元
10211298,225,本商品單次購買10本8折200元
10211300,162,本商品單次購買10本8折144元
10211304,332,本商品單次購買10本8折295元
10211305,197,2021/12/08
10211306,252,本商品單次購買10本8折224元
10211307,171,本商品單次購買10本8折152元
10211308,315,本商品單次購買10本8折280元
10211309,178,本商品單次購買10本8折158元
10211310,178,本商品單次購買10本8折158元
10211311,178,本商品單次購買10本8折158元
10211312,171,本商品單次購買10本8折152元
10211313,162,本商品單次購買10本8折144元
10211500,288,本商品單次購買10本8折256元
10211501,234,本商品單次購買10本85折221元
10211502,234,本商品單次購買10本85折221元
10211604,198,本商品單次購買10本8折176元
10211605,144,本商品單次購買10本85折136元
10211620,162,本商品單次購買10本8折144元
10211621,198,本商品單次購買10本8折176元
10211626,116,本商品單次購買10本8折103元
10211627,179,本商品單次購買10本8折159元
10211628,162,本商品單次購買10本8折144元
10211629,144,本商品單次購買10本85折136元
10211631,383,2021/12/08
10211641,234,本商品單次購買10本85折221元
10211644,792,本商品單次購買10本8折704元
10211645,135,本商品單次購買10本85折128元
10211646,252,本商品單次購買10本85折238元
10211647,162,本商品單次購買10本8折144元
10211648,162,本商品單次購買10本8折144元
10211652,180,本商品單次購買10本85折170元
10211653,198,本商品單次購買10本8折176元
10211658,316,2021/12/08
10211750,162,本商品單次購買10本8折144元
10211753,449,本商品單次購買10本8折399元
10211758,234,本商品單次購買10本8折208元
10211963,198,本商品單次購買10本8折176元
10211964,342,本商品單次購買10本8折304元
10211965,405,本商品單次購買10本8折360元
10211966,306,本商品單次購買10本8折272元
10211967,252,本商品單次購買10本8折224元
10212026,495,本商品單次購買10本85折468元
10212087,270,本商品單次購買10本85折255元
10212088,225,本商品單次購買10本85折213元
10212204,428,本商品單次購買10本9折405元
10212207,456,本商品單次購買10本9折432元
10212738,361,本商品單次購買10本9折342元
10212855,570,本商品單次購買10本9折540元
10212856,589,本商品單次購買10本9折558元
10212915,380,本商品單次購買10本9折360元
10212916,570,本商品單次購買10本9折540元
10212920,342,本商品單次購買10本9折324元
10212921,428,本商品單次購買10本9折405元
10213661,162,本商品單次購買10本8折144元
10213664,81,None
10214347,288,本商品單次購買10本8折256元
10214348,81,本商品單次購買10本8折72元
10214349,81,本商品單次購買10本8折72元
10214481,76,None
10214482,90,None
10214486,234,本商品單次購買10本85折221元
10214487,180,本商品單次購買10本85折170元
10214495,522,本商品單次購買10本8折464元
10214499,162,本商品單次購買10本8折144元
10214843,216,本商品單次購買10本8折192元
10214844,288,本商品單次購買10本8折256元
10214845,76,None
10214846,90,None
10214847,90,None
10214849,81,None
10214850,90,None
10214851,76,None
10214852,76,None
10215047,162,本商品單次購買10本85折153元
10215049,162,本商品單次購買10本85折153元
10215050,162,本商品單次購買10本85折153元
10215051,162,本商品單次購買10本8折144元
10215075,315,本商品單次購買10本8折280元
10215178,79,本商品單次購買10本8折70元
10215180,252,本商品單次購買10本8折224元
10215181,198,本商品單次購買10本8折176元
10215216,180,本商品單次購買10本8折160元
10215217,198,本商品單次購買10本8折176元
10215219,252,本商品單次購買10本8折224元
10215220,252,本商品單次購買10本8折224元
10215221,252,本商品單次購買10本8折224元
10215222,1512,本商品單次購買10本8折1344元
10215429,81,本商品單次購買10本8折72元
10215430,90,本商品單次購買10本8折80元
10215481,126,本商品單次購買10本8折112元
10215482,126,本商品單次購買10本8折112元
10215484,90,本商品單次購買10本8折80元
10215495,81,本商品單次購買10本8折72元
10215496,81,本商品單次購買10本8折72元
10215497,90,本商品單次購買10本8折80元
10215734,180,本商品單次購買10本85折170元
10215735,162,本商品單次購買10本8折144元
10216240,162,本商品單次購買10本8折144元
10216615,253,2021/12/27
10216616,162,本商品單次購買10本8折144元
10216677,135,本商品單次購買10本85折128元
10216678,135,本商品單次購買10本85折128元
10216985,171,本商品單次購買10本8折152元
10216986,162,本商品單次購買10本8折144元
10216987,252,本商品單次購買10本85折238元
10216988,225,本商品單次購買10本85折213元
10216990,179,本商品單次購買10本85折169元
10217092,162,本商品單次購買10本8折144元
10217564,76,None
10217565,90,None
10217566,76,None
10217824,180,本商品單次購買10本8折160元
10217825,44,本商品單次購買10本8折39元
10217974,243,本商品單次購買10本8折216元
10217975,225,本商品單次購買10本8折200元
10217976,540,本商品單次購買10本8折480元
10217979,162,本商品單次購買10本8折144元
10217980,180,本商品單次購買10本8折160元
10217989,162,本商品單次購買10本8折144元
10217990,162,本商品單次購買10本8折144元
10217992,134,本商品單次購買10本8折119元
10217994,162,本商品單次購買10本8折144元
10217995,180,本商品單次購買10本8折160元
10217996,135,本商品單次購買10本8折120元
10217997,135,本商品單次購買10本8折120元
10217998,207,本商品單次購買10本85折196元
10217999,315,本商品單次購買10本85折298元
10218001,216,本商品單次購買10本8折192元
10218052,315,本商品單次購買10本8折280元
10218053,288,本商品單次購買10本8折256元
10218054,159,None
10218055,540,本商品單次購買10本8折480元
10218056,134,本商品單次購買10本8折119元
10218057,179,本商品單次購買10本8折159元
10218060,76,None
10218061,76,None
10218064,90,None
10218065,76,None
10218066,76,None
10218067,90,None
10218068,90,None
10218202,225,本商品單次購買10本8折200元
10218257,225,本商品單次購買10本85折213元
10218258,238,本商品單次購買10本9折225元
10218261,162,本商品單次購買10本8折144元
10218262,179,本商品單次購買10本85折169元
10218263,252,本商品單次購買10本8折224元
10218267,216,本商品單次購買10本8折192元
10218268,234,本商品單次購買10本85折221元
10218270,288,本商品單次購買10本85折272元
10218276,252,本商品單次購買10本8折224元
10218537,423,本商品單次購買10本85折400元
10218538,360,本商品單次購買10本85折340元
10218539,71,None
10218588,153,本商品單次購買10本8折136元
10218590,180,本商品單次購買10本8折160元
10218657,171,本商品單次購買10本8折152元
10218658,171,本商品單次購買10本8折152元
10218659,225,本商品單次購買10本85折213元
10218908,225,本商品單次購買10本8折200元
10218910,198,本商品單次購買10本8折176元
10218912,143,本商品單次購買10本8折127元
10219091,134,本商品單次購買10本8折119元
10219092,180,本商品單次購買10本8折160元
10219093,252,本商品單次購買10本8折224元
10219094,234,本商品單次購買10本8折208元
10219321,108,本商品單次購買10本8折96元
10219533,225,本商品單次購買10本85折213元
10219590,198,本商品單次購買10本8折176元
10219591,224,本商品單次購買10本85折212元
10219592,207,本商品單次購買10本8折184元
10219594,162,本商品單次購買10本85折153元
10219595,162,本商品單次購買10本85折153元
10219596,44,本商品單次購買10本85折42元
10219648,44,本商品單次購買10本85折42元
10219650,144,本商品單次購買10本85折136元
10219724,234,本商品單次購買10本8折208元
10219875,179,本商品單次購買10本8折159元
10220027,117,本商品單次購買10本8折104元
10220144,225,本商品單次購買10本85折213元
10220190,180,本商品單次購買10本8折160元
10220191,237,2021/12/07
10220193,162,本商品單次購買10本8折144元
10220194,162,本商品單次購買10本8折144元
10220224,305,本商品單次購買10本85折288元
10220225,432,本商品單次購買10本85折408元
10220352,243,本商品單次購買10本8折216元
10220428,180,本商品單次購買10本8折160元
10220484,225,本商品單次購買10本8折200元
10220486,468,2021/12/31
10220570,180,本商品單次購買10本85折170元
10220576,153,本商品單次購買10本85折145元
10220614,152,本商品單次購買10本8折135元
10220714,252,本商品單次購買10本85折238元
10220740,333,本商品單次購買10本9折315元
10220887,144,本商品單次購買10本85折136元
10220888,135,本商品單次購買10本85折128元
10220988,209,本商品單次購買10本9折198元
10220989,238,本商品單次購買10本9折225元
10221084,229,2021/11/30
10221091,432,本商品單次購買10本85折408元
10221376,171,本商品單次購買10本85折162元
10221377,198,本商品單次購買10本8折176元
10221378,387,本商品單次購買10本8折344元
10221580,151,本商品單次購買10本8折134元
10222010,243,本商品單次購買10本8折216元
10222012,151,本商品單次購買10本8折134元
10222013,171,本商品單次購買10本8折152元
10222014,162,本商品單次購買10本8折144元
10222072,360,本商品單次購買10本8折320元
10222327,270,本商品單次購買10本8折240元
10222330,89,本商品單次購買10本8折79元
10222348,315,本商品單次購買10本8折280元
10222352,252,本商品單次購買10本8折224元
10222353,180,本商品單次購買10本8折160元
10222455,89,本商品單次購買10本8折79元
10222456,89,本商品單次購買10本8折79元
10222457,144,本商品單次購買10本8折128元
10222497,252,本商品單次購買10本8折224元
10222498,198,本商品單次購買10本8折176元
10222499,179,本商品單次購買10本8折159元
10222500,197,本商品單次購買10本8折175元
10222501,142,2021/11/30
10222553,405,本商品單次購買10本8折360元
10222554,135,本商品單次購買10本8折120元
10222643,224,本商品單次購買10本8折199元
10222644,224,本商品單次購買10本8折199元
10222783,24300,本商品單次購買10本8折21600元
10222785,180,本商品單次購買10本8折160元
10223046,180,本商品單次購買10本8折160元
10223047,171,本商品單次購買10本8折152元
10223447,89,本商品單次購買10本8折79元
